,result_name,rmse,mae,relative_rmse,relative_mae,len_scale,n_turns,n_measurements,sensor_noise_ratio,n_inducing_points,Inducing points,Number of inducing points (binned)
1042,1.0_random_field_2-12_0.1-20,0.114250265,0.09146225,0.5486721,0.52950186,1.0,12,1118,0.1,18,11 - 40,11 - 40
1043,1.0_random_field_3-12_0.1-20,0.1717223,0.14284647,0.7990694,0.79626745,1.0,12,1118,0.1,18,11 - 40,11 - 40
1044,1.0_random_field_4-12_0.1-20,0.15434113,0.12927255,0.7704452,0.7887411,1.0,12,1118,0.1,18,11 - 40,11 - 40
1045,1.0_random_field_0-12_0.1-40,0.14181453,0.11731879,0.6890921,0.6718921,1.0,12,1118,0.1,28,11 - 40,11 - 40
1046,1.0_random_field_1-12_0.1-40,0.124363005,0.09874846,0.6928057,0.6939337,1.0,12,1118,0.1,28,11 - 40,11 - 40
1047,1.0_random_field_2-12_0.1-40,0.09645369,0.07689117,0.46320635,0.44514558,1.0,12,1118,0.1,28,11 - 40,11 - 40
1048,1.0_random_field_3-12_0.1-40,0.14452359,0.11873456,0.67250663,0.66186076,1.0,12,1118,0.1,28,11 - 40,11 - 40
1049,1.0_random_field_4-12_0.1-40,0.13266768,0.11144622,0.6622549,0.6799758,1.0,12,1118,0.1,28,11 - 40,11 - 40
1050,1.0_random_field_0-12_0.1-70,0.09958935,0.08074848,0.48391536,0.4624517,1.0,12,1118,0.1,51,41 - 110,41 - 110
1051,1.0_random_field_1-12_0.1-70,0.10284888,0.08184604,0.5729541,0.5751556,1.0,12,1118,0.1,51,41 - 110,41 - 110
1052,1.0_random_field_2-12_0.1-70,0.08300727,0.06681853,0.39863166,0.3868321,1.0,12,1118,0.1,51,41 - 110,41 - 110
1053,1.0_random_field_3-12_0.1-70,0.108956456,0.08815161,0.5070033,0.49138254,1.0,12,1118,0.1,51,41 - 110,41 - 110
1054,1.0_random_field_4-12_0.1-70,0.10916349,0.09070206,0.544926,0.5534078,1.0,12,1118,0.1,51,41 - 110,41 - 110
1055,1.0_random_field_0-12_0.1-110,0.080885924,0.06554515,0.39303342,0.37538123,1.0,12,1118,0.1,75,41 - 110,41 - 110
1056,1.0_random_field_1-12_0.1-110,0.09137355,0.07310406,0.50902694,0.5137232,1.0,12,1118,0.1,75,41 - 110,41 - 110
1057,1.0_random_field_2-12_0.1-110,0.07754623,0.062940985,0.37240574,0.36438385,1.0,12,1118,0.1,75,41 - 110,41 - 110
1058,1.0_random_field_3-12_0.1-110,0.09210425,0.074420504,0.42858553,0.41484138,1.0,12,1118,0.1,75,41 - 110,41 - 110
1059,1.0_random_field_4-12_0.1-110,0.096791185,0.07957379,0.48316547,0.48551,1.0,12,1118,0.1,75,41 - 110,41 - 110
1060,1.0_random_field_0-12_0.1-160,0.0636514,0.0518958,0.309289,0.29721054,1.0,12,1118,0.1,127,111 - 220,111 - 220
1061,1.0_random_field_1-12_0.1-160,0.07847788,0.06342402,0.4371873,0.44569877,1.0,12,1118,0.1,127,111 - 220,111 - 220
1062,1.0_random_field_2-12_0.1-160,0.0715354,0.058420397,0.3435395,0.33821285,1.0,12,1118,0.1,127,111 - 220,111 - 220
1063,1.0_random_field_3-12_0.1-160,0.07563048,0.0609625,0.35192868,0.3398226,1.0,12,1118,0.1,127,111 - 220,111 - 220
1064,1.0_random_field_4-12_0.1-160,0.08139317,0.0665269,0.4063011,0.40590596,1.0,12,1118,0.1,127,111 - 220,111 - 220
1065,1.0_random_field_0-12_0.1-220,0.058090568,0.047554523,0.28226832,0.27234778,1.0,12,1118,0.1,164,111 - 220,111 - 220
1066,1.0_random_field_1-12_0.1-220,0.07339664,0.059532057,0.40888053,0.41834882,1.0,12,1118,0.1,164,111 - 220,111 - 220
1067,1.0_random_field_2-12_0.1-220,0.0694049,0.05673341,0.33330804,0.3284464,1.0,12,1118,0.1,164,111 - 220,111 - 220
1068,1.0_random_field_3-12_0.1-220,0.06972223,0.05606142,0.32443604,0.31250256,1.0,12,1118,0.1,164,111 - 220,111 - 220
1069,1.0_random_field_4-12_0.1-220,0.07451569,0.06104747,0.3719699,0.37247387,1.0,12,1118,0.1,164,111 - 220,111 - 220
1070,1.0_random_field_0-12_0.1-290,0.051791012,0.04263712,0.2516581,0.24418549,1.0,12,1118,0.1,245,221 - 370,221 - 370
1071,1.0_random_field_1-12_0.1-290,0.06649687,0.054157976,0.37044308,0.3805836,1.0,12,1118,0.1,245,221 - 370,221 - 370
1072,1.0_random_field_2-12_0.1-290,0.06559426,0.0536933,0.31500795,0.3108463,1.0,12,1118,0.1,245,221 - 370,221 - 370
1073,1.0_random_field_3-12_0.1-290,0.062399168,0.049906187,0.29035988,0.2781915,1.0,12,1118,0.1,245,221 - 370,221 - 370
1074,1.0_random_field_4-12_0.1-290,0.0653227,0.053805146,0.32608002,0.3282857,1.0,12,1118,0.1,245,221 - 370,221 - 370
1075,1.0_random_field_0-12_0.1-370,0.04850753,0.040147737,0.23570332,0.22992863,1.0,12,1118,0.1,332,221 - 370,221 - 370
1076,1.0_random_field_1-12_0.1-370,0.06242244,0.050810404,0.3477451,0.35705927,1.0,12,1118,0.1,332,221 - 370,221 - 370
1077,1.0_random_field_2-12_0.1-370,0.062324792,0.05101392,0.29930675,0.29533458,1.0,12,1118,0.1,332,221 - 370,221 - 370
1078,1.0_random_field_3-12_0.1-370,0.05793149,0.046117738,0.2695706,0.25707358,1.0,12,1118,0.1,332,221 - 370,221 - 370
1079,1.0_random_field_4-12_0.1-370,0.059408553,0.049092952,0.2965576,0.2995348,1.0,12,1118,0.1,332,221 - 370,221 - 370
1080,1.0_random_field_0-15_0.1-20,0.17322111,0.14561006,0.8417,0.8339181,1.0,15,1357,0.1,17,11 - 40,11 - 40
1081,1.0_random_field_1-15_0.1-20,0.14431526,0.11471898,0.80395645,0.80616313,1.0,15,1357,0.1,17,11 - 40,11 - 40
1082,1.0_random_field_2-15_0.1-20,0.11688395,0.093585104,0.56132,0.5417917,1.0,15,1357,0.1,17,11 - 40,11 - 40
1083,1.0_random_field_3-15_0.1-20,0.17355289,0.14435293,0.8075876,0.8046649,1.0,15,1357,0.1,17,11 - 40,11 - 40
1084,1.0_random_field_4-15_0.1-20,0.15830292,0.13200521,0.79022175,0.8054141,1.0,15,1357,0.1,17,11 - 40,11 - 40
1085,1.0_random_field_0-15_0.1-40,0.13584565,0.111951366,0.6600886,0.64115256,1.0,15,1357,0.1,30,11 - 40,11 - 40
1086,1.0_random_field_1-15_0.1-40,0.12098505,0.09599704,0.67398775,0.6745987,1.0,15,1357,0.1,30,11 - 40,11 - 40
1087,1.0_random_field_2-15_0.1-40,0.09467085,0.07518032,0.4546445,0.43524098,1.0,15,1357,0.1,30,11 - 40,11 - 40
1088,1.0_random_field_3-15_0.1-40,0.14080264,0.1152975,0.655192,0.64270157,1.0,15,1357,0.1,30,11 - 40,11 - 40
1089,1.0_random_field_4-15_0.1-40,0.13064948,0.1091196,0.65218043,0.66578025,1.0,15,1357,0.1,30,11 - 40,11 - 40
1090,1.0_random_field_0-15_0.1-70,0.093722075,0.075438604,0.45540565,0.43204167,1.0,15,1357,0.1,57,41 - 110,41 - 110
1091,1.0_random_field_1-15_0.1-70,0.09888597,0.07897154,0.5508774,0.55495566,1.0,15,1357,0.1,57,41 - 110,41 - 110
1092,1.0_random_field_2-15_0.1-70,0.080760665,0.06476537,0.38784266,0.37494576,1.0,15,1357,0.1,57,41 - 110,41 - 110
1093,1.0_random_field_3-15_0.1-70,0.103916295,0.08385322,0.4835501,0.4674221,1.0,15,1357,0.1,57,41 - 110,41 - 110
1094,1.0_random_field_4-15_0.1-70,0.106115915,0.08741236,0.529713,0.5333361,1.0,15,1357,0.1,57,41 - 110,41 - 110
1095,1.0_random_field_0-15_0.1-110,0.07741655,0.06207378,0.37617534,0.35550046,1.0,15,1357,0.1,82,41 - 110,41 - 110
1096,1.0_random_field_1-15_0.1-110,0.08793202,0.07077956,0.48985475,0.49738824,1.0,15,1357,0.1,82,41 - 110,41 - 110
1097,1.0_random_field_2-15_0.1-110,0.07575959,0.061223194,0.36382562,0.35443905,1.0,15,1357,0.1,82,41 - 110,41 - 110
1098,1.0_random_field_3-15_0.1-110,0.08921042,0.07212291,0.41511977,0.40203393,1.0,15,1357,0.1,82,41 - 110,41 - 110
1099,1.0_random_field_4-15_0.1-110,0.09384812,0.07661498,0.46847415,0.4674572,1.0,15,1357,0.1,82,41 - 110,41 - 110
1100,1.0_random_field_0-15_0.1-160,0.06308508,0.050382003,0.30653718,0.28854093,1.0,15,1357,0.1,130,111 - 220,111 - 220
1101,1.0_random_field_1-15_0.1-160,0.07601781,0.061804872,0.42348266,0.43432054,1.0,15,1357,0.1,130,111 - 220,111 - 220
1102,1.0_random_field_2-15_0.1-160,0.07037742,0.057254717,0.33797842,0.33146438,1.0,15,1357,0.1,130,111 - 220,111 - 220
1103,1.0_random_field_3-15_0.1-160,0.075755134,0.061193567,0.35250875,0.34111062,1.0,15,1357,0.1,130,111 - 220,111 - 220
1104,1.0_random_field_4-15_0.1-160,0.07981369,0.06503561,0.39841664,0.39680704,1.0,15,1357,0.1,130,111 - 220,111 - 220
1105,1.0_random_field_0-15_0.1-220,0.056411654,0.04510894,0.2741103,0.25834176,1.0,15,1357,0.1,174,111 - 220,111 - 220
1106,1.0_random_field_1-15_0.1-220,0.07007842,0.05726555,0.39039528,0.4024214,1.0,15,1357,0.1,174,111 - 220,111 - 220
1107,1.0_random_field_2-15_0.1-220,0.06703967,0.054596044,0.32194933,0.31607255,1.0,15,1357,0.1,174,111 - 220,111 - 220
1108,1.0_random_field_3-15_0.1-220,0.069207,0.05582818,0.32203853,0.3112024,1.0,15,1357,0.1,174,111 - 220,111 - 220
1109,1.0_random_field_4-15_0.1-220,0.071755655,0.05862425,0.35819227,0.35768887,1.0,15,1357,0.1,174,111 - 220,111 - 220
1110,1.0_random_field_0-15_0.1-290,0.050220635,0.04026829,0.24402747,0.23061906,1.0,15,1357,0.1,262,221 - 370,221 - 370
1111,1.0_random_field_1-15_0.1-290,0.062813826,0.05151418,0.34992543,0.36200488,1.0,15,1357,0.1,262,221 - 370,221 - 370
1112,1.0_random_field_2-15_0.1-290,0.06263925,0.051147405,0.3008169,0.29610735,1.0,15,1357,0.1,262,221 - 370,221 - 370
1113,1.0_random_field_3-15_0.1-290,0.062057987,0.049868293,0.28877228,0.27798027,1.0,15,1357,0.1,262,221 - 370,221 - 370
1114,1.0_random_field_4-15_0.1-290,0.062017635,0.050923664,0.3095817,0.31070468,1.0,15,1357,0.1,262,221 - 370,221 - 370
1115,1.0_random_field_0-15_0.1-370,0.04671649,0.037602745,0.22700045,0.21535331,1.0,15,1357,0.1,345,221 - 370,221 - 370
1116,1.0_random_field_1-15_0.1-370,0.058713242,0.04816202,0.32708177,0.33844832,1.0,15,1357,0.1,345,221 - 370,221 - 370
1117,1.0_random_field_2-15_0.1-370,0.05962724,0.04869104,0.2863521,0.28188676,1.0,15,1357,0.1,345,221 - 370,221 - 370
1118,1.0_random_field_3-15_0.1-370,0.05793161,0.04637915,0.26957116,0.25853077,1.0,15,1357,0.1,345,221 - 370,221 - 370
1119,1.0_random_field_4-15_0.1-370,0.056558628,0.046576235,0.28233123,0.28417936,1.0,15,1357,0.1,345,221 - 370,221 - 370
1120,1.3_random_field_0-3_0.1-20,0.1182189,0.09081171,0.66339016,0.6714033,1.3,3,400,0.1,18,11 - 40,11 - 40
1121,1.3_random_field_1-3_0.1-20,0.10405385,0.08444394,0.44407427,0.43720856,1.3,3,400,0.1,18,11 - 40,11 - 40
1122,1.3_random_field_2-3_0.1-20,0.10822135,0.08875386,0.4706207,0.4641931,1.3,3,400,0.1,18,11 - 40,11 - 40
1123,1.3_random_field_3-3_0.1-20,0.105479725,0.08710066,0.4320376,0.41274536,1.3,3,400,0.1,18,11 - 40,11 - 40
1124,1.3_random_field_4-3_0.1-20,0.12608269,0.09689048,0.7482847,0.7039306,1.3,3,400,0.1,18,11 - 40,11 - 40
1125,1.3_random_field_0-3_0.1-40,0.103565335,0.08019546,0.5811611,0.59291357,1.3,3,400,0.1,26,11 - 40,11 - 40
1126,1.3_random_field_1-3_0.1-40,0.08793428,0.07126592,0.3752802,0.36897936,1.3,3,400,0.1,26,11 - 40,11 - 40
1127,1.3_random_field_2-3_0.1-40,0.0963875,0.07973583,0.41915897,0.41702777,1.3,3,400,0.1,26,11 - 40,11 - 40
1128,1.3_random_field_3-3_0.1-40,0.089955986,0.074172124,0.36845344,0.35148066,1.3,3,400,0.1,26,11 - 40,11 - 40
1129,1.3_random_field_4-3_0.1-40,0.11155409,0.08240322,0.66205937,0.5986775,1.3,3,400,0.1,26,11 - 40,11 - 40
1130,1.3_random_field_0-3_0.1-70,0.08642881,0.06768601,0.4849988,0.50042677,1.3,3,400,0.1,47,41 - 110,41 - 110
1131,1.3_random_field_1-3_0.1-70,0.07323267,0.059710767,0.31253767,0.30915254,1.3,3,400,0.1,47,41 - 110,41 - 110
1132,1.3_random_field_2-3_0.1-70,0.08544044,0.0712223,0.37155366,0.372501,1.3,3,400,0.1,47,41 - 110,41 - 110
1133,1.3_random_field_3-3_0.1-70,0.074720316,0.061303563,0.3060492,0.2905002,1.3,3,400,0.1,47,41 - 110,41 - 110
1134,1.3_random_field_4-3_0.1-70,0.0955036,0.070236206,0.5668017,0.51028144,1.3,3,400,0.1,47,41 - 110,41 - 110
1135,1.3_random_field_0-3_0.1-110,0.077757366,0.06158978,0.43633863,0.45535517,1.3,3,400,0.1,99,41 - 110,41 - 110
1136,1.3_random_field_1-3_0.1-110,0.06826925,0.055598345,0.2913551,0.28786048,1.3,3,400,0.1,99,41 - 110,41 - 110
1137,1.3_random_field_2-3_0.1-110,0.07876033,0.06603721,0.34250396,0.34538236,1.3,3,400,0.1,99,41 - 110,41 - 110
1138,1.3_random_field_3-3_0.1-110,0.06650795,0.054046717,0.2724119,0.25611207,1.3,3,400,0.1,99,41 - 110,41 - 110
1139,1.3_random_field_4-3_0.1-110,0.08683114,0.0648493,0.51533175,0.47114444,1.3,3,400,0.1,99,41 - 110,41 - 110
1140,1.3_random_field_0-3_0.1-160,0.07669208,0.06107041,0.43036073,0.4515153,1.3,3,400,0.1,126,111 - 220,111 - 220
1141,1.3_random_field_1-3_0.1-160,0.06826982,0.05556137,0.29135752,0.28766903,1.3,3,400,0.1,126,111 - 220,111 - 220
1142,1.3_random_field_2-3_0.1-160,0.07731244,0.06476489,0.33620754,0.33872798,1.3,3,400,0.1,126,111 - 220,111 - 220
1143,1.3_random_field_3-3_0.1-160,0.06489564,0.05274279,0.26580802,0.24993312,1.3,3,400,0.1,126,111 - 220,111 - 220
1144,1.3_random_field_4-3_0.1-160,0.085327156,0.06414145,0.50640583,0.46600175,1.3,3,400,0.1,126,111 - 220,111 - 220
1145,1.3_random_field_0-3_0.1-220,0.075715,0.0605601,0.4248778,0.44774237,1.3,3,400,0.1,173,111 - 220,111 - 220
1146,1.3_random_field_1-3_0.1-220,0.068994135,0.05616266,0.2944487,0.2907822,1.3,3,400,0.1,173,111 - 220,111 - 220
1147,1.3_random_field_2-3_0.1-220,0.075691424,0.06315856,0.32915825,0.33032668,1.3,3,400,0.1,173,111 - 220,111 - 220
1148,1.3_random_field_3-3_0.1-220,0.0629446,0.05137127,0.25781667,0.24343388,1.3,3,400,0.1,173,111 - 220,111 - 220
1149,1.3_random_field_4-3_0.1-220,0.08402669,0.06340192,0.49868768,0.4606289,1.3,3,400,0.1,173,111 - 220,111 - 220
1150,1.3_random_field_0-3_0.1-290,0.07562705,0.06068252,0.42438427,0.44864747,1.3,3,400,0.1,290,221 - 370,221 - 370
1151,1.3_random_field_1-3_0.1-290,0.070227064,0.056815114,0.2997105,0.2941603,1.3,3,400,0.1,290,221 - 370,221 - 370
1152,1.3_random_field_2-3_0.1-290,0.07412357,0.061218664,0.32234013,0.3201808,1.3,3,400,0.1,290,221 - 370,221 - 370
1153,1.3_random_field_3-3_0.1-290,0.062353563,0.05045774,0.25539583,0.23910491,1.3,3,400,0.1,290,221 - 370,221 - 370
1154,1.3_random_field_4-3_0.1-290,0.083165236,0.062568456,0.4935751,0.45457357,1.3,3,400,0.1,290,221 - 370,221 - 370
1155,1.3_random_field_0-3_0.1-370,0.075637504,0.060672075,0.42444295,0.44857025,1.3,3,400,0.1,345,221 - 370,221 - 370
1156,1.3_random_field_1-3_0.1-370,0.07108856,0.05739427,0.30338714,0.29715887,1.3,3,400,0.1,345,221 - 370,221 - 370
1157,1.3_random_field_2-3_0.1-370,0.0736969,0.060562,0.32048467,0.31674638,1.3,3,400,0.1,345,221 - 370,221 - 370
1158,1.3_random_field_3-3_0.1-370,0.061471548,0.049570765,0.25178316,0.2349018,1.3,3,400,0.1,345,221 - 370,221 - 370
1159,1.3_random_field_4-3_0.1-370,0.08313837,0.06232978,0.49341562,0.45283955,1.3,3,400,0.1,345,221 - 370,221 - 370
1160,1.3_random_field_0-4_0.1-20,0.12398001,0.09875796,0.6957189,0.7301527,1.3,4,479,0.1,15,11 - 40,11 - 40
1161,1.3_random_field_1-4_0.1-20,0.11809215,0.09499783,0.503986,0.49185133,1.3,4,479,0.1,15,11 - 40,11 - 40
1162,1.3_random_field_2-4_0.1-20,0.11054558,0.08747868,0.48072806,0.4575238,1.3,4,479,0.1,15,11 - 40,11 - 40
1163,1.3_random_field_3-4_0.1-20,0.11389144,0.0941439,0.46649137,0.44612125,1.3,4,479,0.1,15,11 - 40,11 - 40
1164,1.3_random_field_4-4_0.1-20,0.13073723,0.10281334,0.7759088,0.74696153,1.3,4,479,0.1,15,11 - 40,11 - 40
1165,1.3_random_field_0-4_0.1-40,0.08990163,0.072906345,0.5044867,0.53902256,1.3,4,479,0.1,34,11 - 40,11 - 40
1166,1.3_random_field_1-4_0.1-40,0.07562075,0.059110634,0.32272932,0.30604535,1.3,4,479,0.1,34,11 - 40,11 - 40
1167,1.3_random_field_2-4_0.1-40,0.07965055,0.06567885,0.34637526,0.34350812,1.3,4,479,0.1,34,11 - 40,11 - 40
1168,1.3_random_field_3-4_0.1-40,0.07880862,0.06482562,0.32279462,0.3071902,1.3,4,479,0.1,34,11 - 40,11 - 40
1169,1.3_random_field_4-4_0.1-40,0.087295406,0.06461262,0.51808715,0.46942487,1.3,4,479,0.1,34,11 - 40,11 - 40
1170,1.3_random_field_0-4_0.1-70,0.07499107,0.060580414,0.42081544,0.44789258,1.3,4,479,0.1,65,41 - 110,41 - 110
1171,1.3_random_field_1-4_0.1-70,0.063827075,0.050021183,0.27239704,0.2589847,1.3,4,479,0.1,65,41 - 110,41 - 110
1172,1.3_random_field_2-4_0.1-70,0.067828864,0.057009544,0.29496643,0.29816663,1.3,4,479,0.1,65,41 - 110,41 - 110
1173,1.3_random_field_3-4_0.1-70,0.065349236,0.053712275,0.26766592,0.25452724,1.3,4,479,0.1,65,41 - 110,41 - 110
1174,1.3_random_field_4-4_0.1-70,0.067818314,0.051728185,0.40249306,0.37581664,1.3,4,479,0.1,65,41 - 110,41 - 110
1175,1.3_random_field_0-4_0.1-110,0.07080175,0.056921892,0.3973069,0.4208438,1.3,4,479,0.1,94,41 - 110,41 - 110
1176,1.3_random_field_1-4_0.1-110,0.060948256,0.04778818,0.260111,0.24742334,1.3,4,479,0.1,94,41 - 110,41 - 110
1177,1.3_random_field_2-4_0.1-110,0.063032836,0.052939728,0.27411002,0.276881,1.3,4,479,0.1,94,41 - 110,41 - 110
1178,1.3_random_field_3-4_0.1-110,0.060697418,0.049667988,0.24861239,0.23536251,1.3,4,479,0.1,94,41 - 110,41 - 110
1179,1.3_random_field_4-4_0.1-110,0.061625615,0.047968432,0.36574018,0.3485012,1.3,4,479,0.1,94,41 - 110,41 - 110
1180,1.3_random_field_0-4_0.1-160,0.068708085,0.05490125,0.38555822,0.40590447,1.3,4,479,0.1,137,111 - 220,111 - 220
1181,1.3_random_field_1-4_0.1-160,0.059820894,0.046764508,0.25529975,0.24212328,1.3,4,479,0.1,137,111 - 220,111 - 220
1182,1.3_random_field_2-4_0.1-160,0.059315257,0.04948085,0.25794342,0.25879067,1.3,4,479,0.1,137,111 - 220,111 - 220
1183,1.3_random_field_3-4_0.1-160,0.056629732,0.04619401,0.23195143,0.21890031,1.3,4,479,0.1,137,111 - 220,111 - 220
1184,1.3_random_field_4-4_0.1-160,0.058091074,0.046105582,0.34476313,0.3349672,1.3,4,479,0.1,137,111 - 220,111 - 220
1185,1.3_random_field_0-4_0.1-220,0.068211176,0.05428538,0.3827698,0.40135115,1.3,4,479,0.1,165,111 - 220,111 - 220
1186,1.3_random_field_1-4_0.1-220,0.060042206,0.04683521,0.25624424,0.24248934,1.3,4,479,0.1,165,111 - 220,111 - 220
1187,1.3_random_field_2-4_0.1-220,0.057780385,0.047988,0.25126877,0.25098288,1.3,4,479,0.1,165,111 - 220,111 - 220
1188,1.3_random_field_3-4_0.1-220,0.054901343,0.044733804,0.22487207,0.21198082,1.3,4,479,0.1,165,111 - 220,111 - 220
1189,1.3_random_field_4-4_0.1-220,0.057049,0.04555046,0.33857855,0.3309341,1.3,4,479,0.1,165,111 - 220,111 - 220
1190,1.3_random_field_0-4_0.1-290,0.06733586,0.053248797,0.37785792,0.3936873,1.3,4,479,0.1,223,221 - 370,221 - 370
1191,1.3_random_field_1-4_0.1-290,0.059384175,0.0460737,0.25343594,0.23854662,1.3,4,479,0.1,223,221 - 370,221 - 370
1192,1.3_random_field_2-4_0.1-290,0.055626925,0.045801733,0.24190404,0.23954846,1.3,4,479,0.1,223,221 - 370,221 - 370
1193,1.3_random_field_3-4_0.1-290,0.052904915,0.042880338,0.21669485,0.20319776,1.3,4,479,0.1,223,221 - 370,221 - 370
1194,1.3_random_field_4-4_0.1-290,0.05596698,0.04490313,0.3321569,0.3262311,1.3,4,479,0.1,223,221 - 370,221 - 370
1195,1.3_random_field_0-4_0.1-370,0.06766965,0.0530812,0.379731,0.39244822,1.3,4,479,0.1,359,221 - 370,221 - 370
1196,1.3_random_field_1-4_0.1-370,0.05886352,0.045196652,0.2512139,0.2340057,1.3,4,479,0.1,359,221 - 370,221 - 370
1197,1.3_random_field_2-4_0.1-370,0.052720245,0.042733133,0.2292638,0.22349931,1.3,4,479,0.1,359,221 - 370,221 - 370
1198,1.3_random_field_3-4_0.1-370,0.049708754,0.040009733,0.2036036,0.18959478,1.3,4,479,0.1,359,221 - 370,221 - 370
1199,1.3_random_field_4-4_0.1-370,0.055209544,0.04431152,0.3276616,0.32193294,1.3,4,479,0.1,359,221 - 370,221 - 370
1200,1.3_random_field_0-5_0.1-20,0.13199764,0.10216045,0.74071014,0.75530857,1.3,5,559,0.1,13,11 - 40,11 - 40
1201,1.3_random_field_1-5_0.1-20,0.12706812,0.10153537,0.5422931,0.52569944,1.3,5,559,0.1,13,11 - 40,11 - 40
1202,1.3_random_field_2-5_0.1-20,0.12368935,0.09842827,0.5378862,0.5147914,1.3,5,559,0.1,13,11 - 40,11 - 40
1203,1.3_random_field_3-5_0.1-20,0.1270024,0.10537915,0.520193,0.4993619,1.3,5,559,0.1,13,11 - 40,11 - 40
1204,1.3_random_field_4-5_0.1-20,0.14163662,0.112915345,0.84059536,0.8203548,1.3,5,559,0.1,13,11 - 40,11 - 40
1205,1.3_random_field_0-5_0.1-40,0.08770367,0.0702995,0.4921527,0.5197492,1.3,5,559,0.1,40,11 - 40,11 - 40
1206,1.3_random_field_1-5_0.1-40,0.071158,0.055546258,0.3036835,0.2875908,1.3,5,559,0.1,40,11 - 40,11 - 40
1207,1.3_random_field_2-5_0.1-40,0.077815495,0.06444943,0.33839518,0.3370781,1.3,5,559,0.1,40,11 - 40,11 - 40
1208,1.3_random_field_3-5_0.1-40,0.07583331,0.061781377,0.31060797,0.29276443,1.3,5,559,0.1,40,11 - 40,11 - 40
1209,1.3_random_field_4-5_0.1-40,0.08595541,0.064117275,0.5101344,0.4658261,1.3,5,559,0.1,40,11 - 40,11 - 40
1210,1.3_random_field_0-5_0.1-70,0.08147461,0.065467685,0.45719808,0.4840259,1.3,5,559,0.1,51,41 - 110,41 - 110
1211,1.3_random_field_1-5_0.1-70,0.065335035,0.05096116,0.2788326,0.26385143,1.3,5,559,0.1,51,41 - 110,41 - 110
1212,1.3_random_field_2-5_0.1-70,0.07336438,0.061298914,0.31903866,0.32060054,1.3,5,559,0.1,51,41 - 110,41 - 110
1213,1.3_random_field_3-5_0.1-70,0.07051444,0.057325702,0.28882223,0.27165025,1.3,5,559,0.1,51,41 - 110,41 - 110
1214,1.3_random_field_4-5_0.1-70,0.0767849,0.058053203,0.45570862,0.4217693,1.3,5,559,0.1,51,41 - 110,41 - 110
1215,1.3_random_field_0-5_0.1-110,0.07477944,0.060151048,0.41962788,0.44471812,1.3,5,559,0.1,72,41 - 110,41 - 110
1216,1.3_random_field_1-5_0.1-110,0.05983984,0.04693731,0.2553806,0.24301796,1.3,5,559,0.1,72,41 - 110,41 - 110
1217,1.3_random_field_2-5_0.1-110,0.06738244,0.056751985,0.29302508,0.29681957,1.3,5,559,0.1,72,41 - 110,41 - 110
1218,1.3_random_field_3-5_0.1-110,0.06428839,0.052091755,0.26332077,0.24684806,1.3,5,559,0.1,72,41 - 110,41 - 110
1219,1.3_random_field_4-5_0.1-110,0.06747808,0.052179188,0.40047383,0.37909326,1.3,5,559,0.1,72,41 - 110,41 - 110
1220,1.3_random_field_0-5_0.1-160,0.067330725,0.053809844,0.3778291,0.39783534,1.3,5,559,0.1,126,111 - 220,111 - 220
1221,1.3_random_field_1-5_0.1-160,0.0549481,0.043264784,0.23450394,0.22400345,1.3,5,559,0.1,126,111 - 220,111 - 220
1222,1.3_random_field_2-5_0.1-160,0.05978207,0.05046313,0.25997347,0.26392812,1.3,5,559,0.1,126,111 - 220,111 - 220
1223,1.3_random_field_3-5_0.1-160,0.056442343,0.04543044,0.2311839,0.21528198,1.3,5,559,0.1,126,111 - 220,111 - 220
1224,1.3_random_field_4-5_0.1-160,0.05837984,0.046129413,0.3464769,0.33514032,1.3,5,559,0.1,126,111 - 220,111 - 220
1225,1.3_random_field_0-5_0.1-220,0.06550112,0.052161664,0.36756223,0.38564974,1.3,5,559,0.1,161,111 - 220,111 - 220
1226,1.3_random_field_1-5_0.1-220,0.052293792,0.041224252,0.22317606,0.2134386,1.3,5,559,0.1,161,111 - 220,111 - 220
1227,1.3_random_field_2-5_0.1-220,0.057164326,0.048108514,0.24858971,0.2516132,1.3,5,559,0.1,161,111 - 220,111 - 220
1228,1.3_random_field_3-5_0.1-220,0.05414306,0.04345538,0.2217662,0.20592272,1.3,5,559,0.1,161,111 - 220,111 - 220
1229,1.3_random_field_4-5_0.1-220,0.056133706,0.044509795,0.3331464,0.32337344,1.3,5,559,0.1,161,111 - 220,111 - 220
1230,1.3_random_field_0-5_0.1-290,0.06326792,0.049879164,0.35503048,0.3687744,1.3,5,559,0.1,267,221 - 370,221 - 370
1231,1.3_random_field_1-5_0.1-290,0.049939733,0.039345436,0.21312955,0.20371102,1.3,5,559,0.1,267,221 - 370,221 - 370
1232,1.3_random_field_2-5_0.1-290,0.052149363,0.043423247,0.22678122,0.22710869,1.3,5,559,0.1,267,221 - 370,221 - 370
1233,1.3_random_field_3-5_0.1-290,0.04915935,0.039174188,0.20135328,0.18563537,1.3,5,559,0.1,267,221 - 370,221 - 370
1234,1.3_random_field_4-5_0.1-290,0.05364711,0.042734317,0.31838876,0.31047422,1.3,5,559,0.1,267,221 - 370,221 - 370
1235,1.3_random_field_0-5_0.1-370,0.0628595,0.049489696,0.35273862,0.36589494,1.3,5,559,0.1,327,221 - 370,221 - 370
1236,1.3_random_field_1-5_0.1-370,0.048881777,0.038363066,0.20861448,0.1986248,1.3,5,559,0.1,327,221 - 370,221 - 370
